578	3.0 4.0 4.5 4.5 3.5 4.5 2.5 1.5 4.0 4.0 5.0 5.0 4.5 5.0 4.0 4.0 4.5 4.5 4.5 3.5 5.0 2.5 4.5 4.0 0.5 5.0 5.0 
579	4.0 3.0 5.0 3.0 4.0 5.0 5.0 5.0 5.0 4.0 4.0 5.0 5.0 3.0 5.0 3.0 5.0 5.0 5.0 5.0 4.0 3.0 3.0 3.0 5.0 5.0 4.0 4.0 5.0 5.0 5.0 4.0 5.0 3.0 4.0 4.0 4.0 5.0 3.0 3.0 3.0 2.0 3.0 4.0 4.0 4.0 1.0 3.0 5.0 4.0 4.0 3.0 4.0 5.0 5.0 3.0 5.0 4.0 3.0 4.0 2.0 3.0 4.0 5.0 3.0 5.0 4.0 4.0 5.0 2.0 3.0 4.0 4.0 
580	3.0 4.0 3.5 4.5 4.0 4.0 5.0 2.5 5.0 5.0 2.0 5.0 4.5 4.0 2.0 3.5 4.0 3.5 3.5 2.5 4.0 3.0 5.0 5.0 4.0 5.0 2.0 4.0 4.0 3.5 4.0 4.0 3.0 3.5 2.5 3.0 3.0 4.0 2.5 4.0 3.0 2.5 5.0 2.5 1.5 2.0 4.0 4.0 3.0 4.5 4.0 3.0 3.0 3.0 3.0 3.5 4.0 5.0 3.0 4.5 3.5 4.5 1.5 0.5 2.0 3.5 1.0 3.0 4.0 2.5 4.0 5.0 5.0 4.0 3.0 3.5 4.0 5.0 3.0 4.0 4.0 4.0 4.5 4.0 4.5 4.0 0.5 4.0 0.5 3.5 4.0 4.0 4.0 4.0 5.0 4.0 2.0 3.5 4.0 3.5 0.5 0.5 0.5 0.5 3.0 4.0 3.5 4.0 3.0 4.0 4.0 4.0 4.0 4.0 3.5 3.0 3.5 3.0 4.0 3.5 3.0 3.5 4.5 3.0 4.0 3.5 3.5 3.0 4.0 4.0 4.0 4.0 4.5 4.5 4.0 4.5 4.5 4.0 3.5 3.0 5.0 4.0 3.5 4.5 4.0 3.5 4.0 3.5 3.5 3.0 3.5 3.0 4.5 5.0 3.5 3.5 4.0 2.5 1.5 4.5 0.5 2.5 4.0 3.0 4.0 3.0 3.5 4.5 3.5 3.5 3.5 2.5 2.0 3.0 2.5 2.5 4.5 5.0 4.0 4.0 4.0 3.0 2.5 4.0 3.0 3.5 4.0 4.0 4.0 4.5 4.0 4.0 3.5 5.0 4.5 1.0 5.0 5.0 3.5 3.0 3.5 3.5 2.0 4.0 0.5 3.5 3.0 2.5 2.5 4.0 4.0 3.0 4.0 4.5 4.5 4.0 4.0 2.0 3.5 3.0 2.5 5.0 4.0 3.5 2.5 3.0 3.0 3.5 2.5 4.5 4.0 2.0 4.5 2.5 3.5 3.5 4.0 4.5 4.5 4.0 4.0 4.5 4.0 4.0 4.0 4.0 5.0 4.0 4.0 4.0 4.0 3.5 4.0 3.0 3.0 1.0 3.0 3.5 4.0 4.5 4.0 4.0 4.0 4.5 3.0 4.5 3.5 4.0 3.0 3.5 3.5 3.5 4.0 3.0 4.5 3.0 4.5 3.5 4.5 2.5 4.0 4.5 4.0 4.0 4.5 3.5 2.0 2.5 3.0 2.5 3.0 4.0 3.5 3.5 5.0 4.5 4.0 2.0 3.5 4.5 2.0 2.5 4.0 5.0 3.0 2.5 4.5 2.0 5.0 4.5 3.0 4.5 4.0 4.0 4.0 0.5 4.0 2.0 5.0 3.5 3.5 4.5 3.0 3.0 5.0 3.0 5.0 4.5 4.0 3.0 2.5 3.5 2.5 4.0 4.0 4.0 3.5 2.5 2.0 3.0 4.0 4.0 4.0 3.5 4.5 3.5 2.5 3.5 0.5 3.0 0.5 4.5 3.5 3.0 0.5 0.5 3.5 4.0 3.5 4.0 5.0 1.0 1.5 0.5 3.0 4.5 2.5 4.5 4.0 4.5 3.0 4.0 5.0 4.5 4.5 2.5 4.0 0.5 0.5 2.5 4.0 4.5 3.0 3.0 5.0 4.0 3.5 5.0 5.0 5.0 4.0 3.0 1.5 4.0 5.0 4.0 3.5 2.0 3.5 4.0 3.5 4.0 4.0 4.0 1.5 3.0 3.5 4.0 3.5 4.5 2.5 4.5 4.0 3.0 4.5 4.0 4.5 3.0 3.5 4.5 4.0 3.0 1.0 3.0 4.5 5.0 4.5 2.0 4.5 5.0 5.0 3.5 4.5 5.0 5.0 4.5 
581	5.0 4.5 5.0 4.0 4.5 3.5 4.5 4.5 5.0 4.5 4.5 4.5 4.5 4.5 5.0 3.5 4.5 4.5 4.5 5.0 4.5 3.5 5.0 4.5 3.5 4.5 5.0 4.5 4.5 3.0 4.0 4.0 4.0 4.5 4.5 4.5 4.5 4.5 4.0 4.0 
582	4.0 4.0 4.0 5.0 4.0 4.0 3.5 3.5 4.5 4.5 3.5 4.0 3.5 4.5 4.0 4.5 4.5 4.0 4.0 4.5 3.5 4.5 3.5 4.0 4.5 2.5 2.5 5.0 5.0 4.0 4.0 5.0 3.0 2.5 4.0 5.0 5.0 4.0 4.5 4.0 4.0 5.0 4.0 4.5 2.5 3.0 3.0 4.5 4.5 4.5 4.0 4.5 3.5 3.5 4.5 4.0 
583	5.0 3.0 4.0 4.5 4.0 4.0 4.0 3.5 2.5 2.0 4.0 3.5 3.0 3.0 4.0 3.5 3.5 4.0 2.5 2.0 3.5 5.0 3.0 3.5 3.0 3.5 4.0 4.0 3.0 4.0 3.0 3.0 3.5 4.0 3.0 2.0 2.0 3.0 3.5 3.0 3.0 2.5 3.0 3.0 0.5 3.0 4.0 4.0 3.0 4.0 3.0 2.0 3.0 2.5 4.0 4.0 
584	5.0 5.0 3.0 4.0 3.0 1.0 5.0 5.0 5.0 5.0 5.0 3.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 1.0 4.0 5.0 4.0 4.0 4.0 5.0 4.0 2.0 2.0 4.0 5.0 4.0 3.0 4.0 5.0 5.0 3.0 5.0 1.0 5.0 3.0 3.0 3.0 5.0 3.0 4.0 4.0 3.0 4.0 4.0 1.0 5.0 5.0 5.0 5.0 3.0 5.0 5.0 3.0 4.0 5.0 3.0 5.0 5.0 5.0 4.0 5.0 4.0 5.0 5.0 5.0 5.0 3.0 4.0 5.0 4.0 5.0 5.0 3.0 4.0 5.0 3.0 5.0 
585	5.0 4.0 4.5 3.5 4.5 5.0 5.0 4.0 3.5 5.0 5.0 4.0 4.5 5.0 4.0 5.0 4.0 4.5 4.5 4.0 4.0 4.0 4.0 5.0 4.0 4.0 5.0 4.5 5.0 4.0 4.0 4.0 4.0 4.5 4.0 5.0 5.0 3.0 3.5 4.0 3.0 5.0 4.5 4.0 5.0 2.5 4.5 5.0 4.0 4.5 5.0 5.0 4.5 4.0 4.5 4.0 5.0 5.0 4.0 4.5 4.0 
586	4.0 5.0 4.5 3.5 3.5 4.5 4.0 5.0 4.0 4.0 4.5 4.0 4.5 2.5 3.5 4.5 4.0 4.5 5.0 4.0 4.0 4.0 3.0 4.5 4.0 4.5 5.0 5.0 4.5 3.0 4.5 4.5 4.0 4.0 5.0 4.5 4.0 5.0 4.0 4.5 3.5 5.0 4.0 4.0 3.5 5.0 2.5 4.0 3.5 5.0 4.0 5.0 5.0 3.5 3.0 4.0 4.0 4.5 4.0 5.0 4.0 5.0 5.0 5.0 4.0 4.0 4.0 5.0 4.0 4.0 5.0 3.5 3.5 4.0 4.5 3.5 4.0 5.0 4.0 5.0 4.0 4.0 5.0 3.0 5.0 5.0 3.0 5.0 4.5 4.5 5.0 4.0 4.0 4.5 4.5 5.0 5.0 5.0 5.0 5.0 4.5 4.5 4.5 4.5 4.0 4.5 5.0 5.0 4.0 5.0 5.0 5.0 5.0 4.5 4.0 4.0 5.0 3.5 4.0 3.5 4.0 3.0 5.0 5.0 4.5 5.0 4.0 3.0 4.5 4.5 4.5 5.0 5.0 5.0 4.0 4.5 3.5 4.5 4.0 5.0 4.0 5.0 4.5 3.5 5.0 4.0 5.0 4.5 3.5 5.0 4.5 4.5 4.0 5.0 4.5 4.5 3.5 5.0 5.0 4.5 5.0 4.0 4.5 3.0 4.5 5.0 4.5 5.0 5.0 5.0 4.0 5.0 4.0 5.0 4.5 4.0 5.0 4.5 4.5 5.0 5.0 5.0 4.5 5.0 4.5 2.5 5.0 5.0 4.5 4.0 5.0 5.0 5.0 5.0 4.0 5.0 4.5 3.5 4.0 5.0 5.0 4.0 4.5 2.5 4.0 5.0 4.0 5.0 
587	5.0 4.0 4.0 5.0 5.0 5.0 4.0 3.0 3.0 4.0 5.0 4.0 5.0 4.0 4.0 3.0 4.0 4.0 3.0 4.0 4.0 4.0 4.0 4.0 4.0 5.0 5.0 4.0 4.0 5.0 5.0 4.0 5.0 4.0 3.0 2.0 4.0 4.0 4.0 3.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 5.0 5.0 4.0 4.0 5.0 4.0 5.0 5.0 4.0 4.0 4.0 4.0 1.0 4.0 5.0 4.0 5.0 5.0 1.0 4.0 3.0 4.0 4.0 4.0 4.0 4.0 4.0 3.0 3.0 5.0 4.0 4.0 4.0 4.0 5.0 1.0 4.0 4.0 4.0 5.0 4.0 4.0 4.0 4.0 4.0 3.0 4.0 4.0 4.0 3.0 5.0 5.0 4.0 3.0 4.0 4.0 1.0 3.0 5.0 5.0 5.0 4.0 5.0 4.0 4.0 5.0 4.0 4.0 4.0 1.0 4.0 1.0 5.0 3.0 5.0 5.0 4.0 4.0 4.0 4.0 5.0 5.0 3.0 4.0 4.0 4.0 4.0 5.0 5.0 4.0 4.0 5.0 4.0 5.0 3.0 5.0 4.0 3.0 4.0 4.0 5.0 3.0 4.0 5.0 1.0 4.0 4.0 4.0 3.0 4.0 4.0 1.0 5.0 4.0 3.0 4.0 4.0 
588	3.0 5.0 3.0 4.0 2.0 3.0 3.0 3.0 2.0 3.0 3.0 5.0 5.0 3.0 3.0 4.0 3.0 4.0 4.0 1.0 3.0 2.0 2.0 1.0 5.0 3.0 2.0 2.0 3.0 3.0 5.0 4.0 2.0 5.0 4.0 3.0 4.0 3.0 3.0 3.0 1.0 3.0 4.0 3.0 3.0 3.0 5.0 3.0 4.0 3.0 3.0 2.0 5.0 4.0 3.0 5.0 
589	5.0 5.0 5.0 4.0 3.0 3.0 3.0 4.0 4.0 5.0 4.0 5.0 3.0 5.0 5.0 4.0 3.0 5.0 4.0 4.0 5.0 4.0 4.0 4.0 4.0 5.0 3.0 3.0 3.0 5.0 5.0 5.0 2.0 5.0 5.0 4.0 4.0 3.0 4.0 1.0 
590	4.0 2.5 3.0 2.0 3.5 3.5 3.0 3.5 2.0 3.0 3.5 3.0 4.5 3.5 4.0 4.0 4.5 2.5 4.0 3.0 3.0 3.0 2.5 2.0 2.5 2.0 2.0 5.0 3.0 4.5 3.0 3.0 4.5 3.0 2.5 3.0 3.0 3.5 2.5 2.0 5.0 2.5 4.5 3.0 3.0 2.5 3.0 2.0 3.0 2.5 4.0 2.0 4.0 4.0 4.0 3.0 2.5 4.0 3.0 4.5 5.0 4.5 3.5 3.0 4.0 3.5 2.0 3.0 4.0 4.5 3.0 3.5 3.5 5.0 4.5 4.0 3.0 4.0 3.5 3.0 3.0 2.5 4.5 2.0 4.0 1.5 1.5 2.0 2.0 3.5 2.5 3.0 5.0 4.0 4.5 5.0 5.0 4.0 5.0 5.0 4.5 4.0 3.5 5.0 5.0 3.5 4.0 4.0 5.0 4.0 4.0 4.0 4.0 5.0 4.0 4.0 5.0 5.0 4.0 3.0 4.5 3.5 3.0 3.0 4.5 3.0 3.5 4.0 4.5 4.0 3.0 4.5 4.0 4.5 4.0 3.5 2.5 2.5 4.5 3.0 3.5 3.5 3.5 3.5 4.5 5.0 4.5 5.0 4.5 4.5 5.0 4.5 3.0 5.0 4.5 4.5 4.5 4.0 4.5 5.0 4.0 5.0 3.5 4.0 4.5 4.0 4.5 4.0 4.0 3.5 4.0 4.0 5.0 3.0 5.0 4.0 4.0 3.5 4.5 4.0 4.5 3.5 4.5 4.5 5.0 4.0 5.0 3.5 4.5 3.0 4.0 4.0 4.0 3.5 4.5 3.0 2.0 4.5 3.5 3.5 3.0 4.5 4.0 2.0 3.0 2.5 4.0 2.5 4.5 3.5 3.5 2.5 3.0 3.0 4.5 3.0 2.5 3.0 2.5 1.0 2.5 3.5 3.0 3.0 3.0 2.0 2.5 3.5 3.0 3.0 3.0 3.0 4.5 3.5 4.0 2.0 3.0 3.0 3.5 2.5 2.0 1.5 2.0 3.5 2.5 4.0 2.5 3.5 3.0 3.0 2.5 2.5 5.0 4.0 3.0 4.0 3.5 4.5 4.0 4.0 4.0 3.5 2.0 4.0 4.0 3.5 4.0 3.5 4.0 3.0 3.0 2.5 3.5 3.0 4.0 3.5 3.5 3.5 4.5 3.5 4.0 3.0 3.5 4.0 3.0 3.5 3.5 2.5 3.5 4.0 2.5 3.5 3.5 4.0 3.5 4.0 4.0 4.0 3.0 3.5 4.0 3.0 4.0 3.0 4.0 3.0 1.0 3.5 3.0 1.5 2.0 2.5 4.0 5.0 3.5 3.5 4.0 3.0 2.0 1.5 4.0 3.5 2.0 3.0 3.5 3.0 5.0 3.0 3.0 2.0 3.5 4.0 4.0 3.0 3.5 3.5 2.5 4.0 4.0 2.0 2.0 3.5 3.0 4.5 3.5 2.5 1.5 3.0 2.5 2.5 4.0 2.5 2.0 4.5 3.5 3.0 3.0 3.5 4.5 4.0 3.0 3.0 4.0 3.5 3.5 3.0 3.0 4.0 4.0 4.0 4.5 4.0 4.0 4.0 2.5 3.5 3.0 3.0 2.5 3.0 3.5 4.0 3.5 4.0 3.0 2.5 4.5 2.5 3.5 3.0 3.0 4.0 3.5 1.0 4.5 3.5 2.5 3.5 4.0 2.5 3.5 3.0 4.0 4.0 4.0 3.5 4.0 4.0 3.5 3.5 4.0 3.5 4.0 3.5 3.0 3.5 4.0 3.0 2.5 3.0 4.5 4.5 4.5 3.0 3.5 4.0 3.5 4.0 3.5 3.5 3.5 4.0 4.5 2.5 3.0 3.5 3.5 2.5 2.5 4.0 3.0 3.5 3.5 3.0 3.0 2.5 4.0 4.0 3.5 4.0 2.5 1.5 3.0 3.0 3.5 1.5 3.0 2.5 4.5 3.5 2.5 3.5 2.0 2.5 1.0 3.0 2.5 2.5 2.5 3.5 4.0 1.5 2.5 3.5 2.5 4.0 4.0 4.0 1.0 2.5 3.5 2.5 1.5 4.5 3.0 2.5 3.5 4.0 2.5 4.0 3.0 4.5 2.0 1.5 4.5 3.0 3.5 3.0 3.0 3.0 3.5 4.0 2.5 3.5 2.5 3.5 1.0 3.5 3.5 2.5 2.5 3.5 3.0 3.0 2.0 3.5 3.5 3.5 0.5 4.5 4.0 3.5 3.0 3.0 3.5 3.0 3.0 3.0 4.0 2.5 3.5 2.5 1.5 3.0 3.0 3.5 1.0 3.5 3.5 3.0 2.0 2.5 1.0 1.5 3.0 3.0 3.0 3.0 3.5 2.0 2.0 5.0 3.5 3.5 2.0 2.0 2.5 1.5 2.5 2.5 3.5 3.0 3.0 2.5 3.5 3.0 4.0 2.0 3.0 4.0 3.5 4.0 3.0 3.5 3.0 4.0 3.0 4.0 4.0 2.0 2.5 3.5 3.0 2.5 3.5 4.0 3.0 4.0 3.5 3.5 3.5 4.5 3.0 3.0 4.5 2.0 4.0 3.0 2.5 2.5 2.5 4.5 4.0 3.0 3.0 2.0 2.5 4.0 4.0 4.0 3.5 4.0 3.0 4.0 2.5 3.5 3.0 3.0 2.5 0.5 2.5 3.0 4.0 3.0 2.5 4.0 2.5 3.0 3.5 3.5 4.0 4.0 3.0 4.5 3.5 4.0 4.0 3.5 3.0 4.0 2.5 3.5 2.0 2.0 3.0 3.5 3.5 3.5 3.0 3.5 3.0 3.5 2.5 2.5 3.5 3.5 3.0 2.5 2.5 3.5 3.0 3.0 2.5 3.5 4.0 3.5 4.0 4.0 3.0 4.0 3.0 3.0 3.0 4.0 2.0 3.5 3.0 3.0 3.0 4.5 3.0 2.0 2.5 3.0 4.0 3.0 3.0 2.5 2.5 3.5 4.0 3.5 2.5 4.5 3.0 3.5 3.0 3.0 3.0 4.0 3.0 3.0 4.0 3.0 3.0 3.0 4.5 3.0 4.0 4.0 3.5 3.5 4.5 4.0 4.0 3.0 4.0 4.0 4.0 3.0 4.0 3.5 4.0 3.5 4.0 4.0 4.0 4.0 
591	2.0 4.0 5.0 4.0 5.0 2.0 3.0 5.0 4.0 3.0 4.0 3.0 2.0 2.0 5.0 4.0 5.0 5.0 4.0 3.0 2.0 3.0 2.0 3.0 4.0 4.0 4.0 3.0 2.0 4.0 2.0 1.0 2.0 2.0 1.0 2.0 3.0 5.0 2.0 3.0 3.0 1.0 4.0 4.0 3.0 5.0 3.0 3.0 4.0 4.0 5.0 3.0 3.0 4.0 
592	4.0 3.0 3.0 4.0 4.0 3.0 4.0 4.0 3.0 3.0 3.0 5.0 3.0 3.0 3.0 5.0 3.0 4.0 3.0 4.0 5.0 3.0 3.0 1.0 3.0 3.0 5.0 3.0 4.0 3.0 3.0 2.0 4.0 3.0 3.0 4.0 4.0 3.0 2.0 4.0 4.0 4.0 3.0 3.0 3.0 5.0 4.0 4.0 4.0 3.0 5.0 5.0 4.0 3.0 3.0 5.0 1.0 1.0 3.0 3.0 3.0 3.0 3.0 3.0 4.0 3.0 5.0 5.0 3.0 3.0 4.0 5.0 3.0 2.0 4.0 5.0 3.0 1.0 5.0 4.0 4.0 5.0 5.0 4.0 5.0 5.0 3.0 5.0 3.0 4.0 4.0 5.0 5.0 3.0 
593	4.0 4.0 4.5 3.0 4.0 3.0 2.5 5.0 4.5 2.0 1.5 4.0 2.0 3.5 2.5 2.5 3.5 4.0 3.5 4.0 3.5 4.5 3.0 2.0 2.5 5.0 4.0 5.0 4.0 2.5 3.5 5.0 5.0 1.5 4.5 4.0 2.5 4.0 5.0 4.0 4.0 3.0 4.0 1.5 4.0 3.0 3.0 4.0 3.5 3.0 1.5 1.5 3.0 4.5 2.5 5.0 2.5 2.5 1.5 2.5 4.0 4.5 4.0 1.5 4.0 5.0 2.0 3.0 4.5 3.5 3.0 2.0 2.5 3.5 2.5 4.5 4.0 1.5 1.5 2.0 4.0 2.0 5.0 3.0 1.0 2.0 4.0 4.5 4.5 3.5 2.5 3.0 3.5 4.0 3.0 2.0 4.5 2.0 4.0 1.0 3.0 3.0 2.0 
594	4.0 4.0 5.0 4.0 4.5 4.5 4.5 4.5 3.5 5.0 4.5 4.0 3.5 4.5 5.0 4.5 3.5 4.0 4.5 5.0 4.0 5.0 0.5 4.5 3.0 4.5 4.5 4.5 4.0 4.0 4.0 5.0 5.0 4.0 4.0 4.5 4.5 4.5 5.0 4.5 5.0 5.0 4.0 4.0 5.0 5.0 5.0 5.0 4.5 5.0 4.5 5.0 4.0 5.0 5.0 5.0 5.0 4.0 4.0 4.5 5.0 0.5 5.0 4.0 4.0 4.5 4.5 5.0 4.5 4.5 3.0 4.0 4.0 4.0 4.0 5.0 5.0 3.5 4.5 5.0 0.5 4.0 4.5 5.0 3.5 3.0 4.5 4.5 4.0 4.5 4.5 4.0 4.5 4.5 4.0 4.0 4.5 5.0 3.0 5.0 4.5 4.5 4.0 3.5 4.5 4.5 5.0 4.0 4.5 4.0 4.5 4.5 5.0 4.0 5.0 4.0 4.0 4.0 5.0 4.5 0.5 4.5 5.0 3.5 3.5 4.0 4.0 5.0 3.5 4.0 4.0 4.0 4.0 5.0 5.0 5.0 4.5 4.5 4.5 5.0 4.5 4.5 4.5 4.5 4.5 4.5 4.5 5.0 4.5 5.0 5.0 4.5 4.5 4.5 0.5 3.0 4.5 0.5 5.0 3.0 0.5 4.0 5.0 0.5 4.5 3.5 5.0 4.5 4.0 4.5 4.5 4.5 0.5 4.5 5.0 5.0 0.5 2.0 5.0 4.0 4.5 5.0 4.0 5.0 4.0 0.5 2.0 4.5 4.0 5.0 5.0 4.0 0.5 0.5 5.0 4.0 5.0 4.5 4.0 4.0 0.5 3.5 0.5 0.5 0.5 4.5 5.0 4.5 4.0 0.5 4.5 0.5 0.5 0.5 4.5 0.5 0.5 0.5 4.0 4.5 4.5 0.5 0.5 4.0 0.5 5.0 5.0 2.0 4.0 4.5 5.0 4.5 
595	5.0 5.0 4.0 5.0 4.0 4.0 4.0 5.0 5.0 2.0 3.0 5.0 4.0 4.0 4.0 4.0 5.0 4.0 5.0 3.0 
596	4.0 3.5 4.0 4.0 3.5 3.5 3.5 2.5 4.0 3.0 3.5 3.5 4.0 3.0 3.5 3.5 4.0 3.0 4.0 4.0 3.0 3.5 4.0 4.0 4.0 3.5 3.5 4.5 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 4.5 3.5 3.5 3.5 3.5 4.0 4.0 3.0 3.0 4.0 3.5 3.5 3.5 3.5 4.5 3.5 4.0 4.0 4.0 3.0 2.0 3.0 2.5 1.0 3.5 3.5 2.0 3.0 3.5 3.0 2.5 3.5 4.5 3.0 4.0 2.0 4.5 3.0 3.0 2.5 3.0 2.5 2.0 4.0 3.5 3.0 3.5 3.0 3.5 4.0 3.5 3.5 3.5 5.0 3.0 3.5 3.0 4.0 4.0 2.5 3.5 2.5 3.5 4.0 3.5 3.0 2.5 2.0 4.0 4.0 1.5 3.5 4.0 3.0 3.5 3.0 3.0 3.0 4.0 3.0 5.0 4.0 4.0 3.5 3.5 4.0 4.0 2.0 3.5 3.0 3.5 3.0 2.5 4.0 3.0 2.5 3.5 2.5 2.0 2.5 2.5 4.0 4.0 4.0 3.0 3.5 4.0 3.5 2.0 2.5 3.0 3.5 3.5 4.5 4.0 3.5 1.5 4.5 4.0 3.0 4.5 5.0 3.5 3.5 3.5 4.0 3.5 4.0 3.0 3.5 3.0 3.5 3.5 4.5 3.5 2.5 3.0 2.5 2.5 4.5 4.0 3.5 2.0 3.5 5.0 3.0 3.5 1.5 4.0 4.5 3.0 4.0 4.0 3.0 2.5 3.0 3.0 3.0 3.0 3.0 3.5 4.0 3.5 3.5 3.5 1.5 3.5 3.5 3.5 2.5 4.5 1.5 3.0 3.0 3.5 1.5 4.5 4.0 3.5 4.0 4.0 2.5 2.0 3.5 2.5 5.0 3.5 3.5 3.5 3.0 5.0 4.0 3.0 3.5 4.0 4.0 4.5 4.0 3.5 3.5 3.5 3.5 3.5 3.5 2.5 3.5 4.0 1.5 2.5 4.0 3.0 2.5 3.0 4.5 2.5 2.5 3.5 4.0 3.5 5.0 4.0 3.5 4.0 4.0 4.0 3.0 4.5 3.5 3.5 3.0 3.0 4.0 3.5 3.0 2.5 4.0 3.5 3.5 3.5 3.5 4.5 4.0 4.0 3.5 3.0 3.0 3.5 3.5 4.5 3.5 3.0 3.5 3.5 4.0 3.0 3.5 4.0 3.0 3.5 4.0 4.0 3.5 3.0 3.5 3.5 3.5 3.5 3.5 3.5 4.0 3.5 3.5 3.5 3.5 2.0 3.5 3.5 4.0 3.0 3.0 4.0 3.5 4.0 4.0 3.0 4.0 3.5 4.0 3.5 3.5 4.0 3.0 4.0 3.0 2.5 3.0 3.5 4.5 3.5 3.5 5.0 2.5 3.0 4.0 3.5 3.0 4.5 3.5 3.5 4.0 4.0 4.0 4.0 3.5 3.0 3.0 5.0 4.5 3.0 3.5 3.5 3.0 4.0 5.0 4.0 5.0 4.0 3.5 3.5 2.5 4.0 4.0 4.0 3.5 3.5 4.0 4.0 4.5 3.5 3.0 4.5 3.0 4.5 3.5 2.5 3.5 4.0 4.5 4.0 3.5 2.5 4.0 3.5 4.0 3.5 4.0 3.5 5.0 5.0 4.0 5.0 3.0 3.5 4.5 3.5 2.5 3.5 3.5 4.0 3.5 3.5 3.5 3.5 4.0 4.0 
597	4.0 3.0 1.0 3.0 3.0 3.0 5.0 4.0 4.0 3.0 5.0 4.0 5.0 4.0 4.0 2.0 5.0 5.0 5.0 4.0 2.0 2.0 3.0 2.0 1.0 4.0 3.0 5.0 4.0 2.0 5.0 5.0 5.0 3.0 4.0 5.0 3.0 5.0 3.0 5.0 5.0 4.0 4.0 4.0 2.0 4.0 2.0 4.0 5.0 1.0 5.0 2.0 2.0 5.0 5.0 1.0 3.0 4.0 5.0 4.0 3.0 4.0 3.0 5.0 4.0 4.0 4.0 5.0 4.0 4.0 4.0 3.0 4.0 3.0 1.0 4.0 5.0 1.0 3.0 1.0 2.0 5.0 4.0 3.0 5.0 4.0 4.0 4.0 5.0 4.0 5.0 4.0 5.0 2.0 2.0 2.0 4.0 4.0 4.0 2.0 4.0 5.0 5.0 4.0 4.0 5.0 4.0 5.0 5.0 4.0 5.0 4.0 5.0 4.0 1.0 5.0 4.0 5.0 4.0 5.0 4.0 4.0 5.0 5.0 5.0 4.0 5.0 4.0 5.0 4.0 5.0 4.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 5.0 5.0 3.0 5.0 4.0 4.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 4.0 5.0 5.0 4.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.0 5.0 4.0 5.0 5.0 3.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 4.0 3.0 5.0 5.0 3.0 5.0 4.0 5.0 3.0 4.0 2.0 2.0 5.0 5.0 5.0 4.0 2.0 3.0 1.0 4.0 1.0 3.0 3.0 3.0 2.0 4.0 3.0 3.0 5.0 4.0 4.0 5.0 4.0 5.0 4.0 4.0 5.0 5.0 5.0 2.0 5.0 5.0 5.0 4.0 3.0 4.0 4.0 3.0 3.0 2.0 5.0 4.0 4.0 4.0 4.0 4.0 3.0 5.0 4.0 1.0 4.0 5.0 4.0 4.0 3.0 5.0 5.0 5.0 4.0 5.0 4.0 5.0 4.0 3.0 4.0 5.0 5.0 5.0 5.0 4.0 2.0 3.0 3.0 4.0 3.0 3.0 5.0 4.0 5.0 3.0 4.0 4.0 2.0 4.0 3.0 4.0 5.0 5.0 5.0 3.0 4.0 2.0 3.0 3.0 4.0 5.0 4.0 4.0 4.0 3.0 3.0 4.0 5.0 5.0 5.0 5.0 5.0 4.0 4.0 5.0 3.0 5.0 3.0 4.0 5.0 5.0 5.0 4.0 4.0 5.0 3.0 4.0 3.0 4.0 5.0 2.0 4.0 5.0 5.0 3.0 5.0 4.0 5.0 5.0 2.0 5.0 4.0 4.0 4.0 4.0 4.0 2.0 4.0 4.0 4.0 4.0 4.0 3.0 2.0 5.0 3.0 3.0 4.0 4.0 1.0 4.0 2.0 4.0 4.0 3.0 3.0 3.0 4.0 3.0 2.0 3.0 4.0 4.0 5.0 3.0 4.0 5.0 3.0 3.0 5.0 4.0 3.0 3.0 4.0 4.0 2.0 5.0 3.0 4.0 4.0 5.0 5.0 4.0 5.0 3.0 3.0 3.0 5.0 3.0 2.0 3.0 3.0 4.0 4.0 5.0 2.0 4.0 5.0 2.0 5.0 5.0 3.0 5.0 5.0 5.0 5.0 4.0 4.0 4.0 4.0 5.0 5.0 5.0 5.0 3.0 5.0 4.0 5.0 5.0 3.0 4.0 3.0 4.0 5.0 4.0 5.0 4.0 4.0 5.0 4.0 5.0 4.0 3.0 4.0 5.0 5.0 4.0 4.0 5.0 3.0 5.0 3.0 5.0 
598	0.5 2.5 1.0 1.0 4.0 4.0 5.0 5.0 1.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 2.0 5.0 5.0 5.0 5.0 
